Title,Author,Info,Link,Author Link
Buzun Asileri,Ahmet Sivaslı,"Zeytinburnu Buz Hokeyi Takımı, Avrupa Grup Şampiyonu oldu. Fakat onlar için tek gurur kaynağı kazanılan başarılar değil... ",http://www.socratesdergi.com/2016/10/03/buzun-asileri/,http://www.socratesdergi.com/author/ahmetsivasli/
Zamanımızın Bir Kahramanı,Socrates,"Fever Pitch kitabıyla ünlenen Nick Hornby, Arsene Wenger'in Arsenal'deki 20 yılını yazdı.",http://www.socratesdergi.com/2016/10/02/zamanimizin-bir-kahramani/,http://www.socratesdergi.com/author/socratesdergi/
Zirvedeki İhtiyar,İlhan Özgen,"Francesco Totti, Serie A tarihinin en çok gol atan ikinci futbolcusu. Zirveye ulaşmak için ise Silvio Piola'yı geride bırakmak zorunda.",http://www.socratesdergi.com/2016/10/01/zirvedeki-ihtiyar/,http://www.socratesdergi.com/author/ilhanozgen/
BİR ÇOCUK SEVDİM,Erman Yaşar,"Martina Hingis, 1990'larda birçok çocuğun kahramanıydı. Üstelik hâlâ kendisi de çocukken...",http://www.socratesdergi.com/2016/09/30/bir-cocuk-sevdim/,http://www.socratesdergi.com/author/ermanyasar/
Gelecek Geçmişte Kaldı,İNAN ÖZDEMİR,Kevin Garnett'in 21 yıllık görkemli kariyeri pek çok şeyi gösteriyor. Ama en çok da şunu: NBA'de her şey mümkün ve hiçbir şey kolay değil.,http://www.socratesdergi.com/2016/09/29/gelecek-gecmiste-kaldi/,http://www.socratesdergi.com/author/inanozdemir/
ZOR YOLDAN,Socrates,Daniel Amokachi'nin antrenörlük kariyeri Finlandiya'da devam ediyor. Ancak yeni evinde karşılaştığı tek zorluk soğuk hava değil.,http://www.socratesdergi.com/2016/09/29/zor-yoldan/,http://www.socratesdergi.com/author/socratesdergi/
Podcast: Siftah,Socrates,"Socrates ekibi, Vodafone Arena'daki ilk derbi olan Beşiktaş-Galatasaray mücadelesini konuşmak üzere mikrofon başına geçti.",http://www.socratesdergi.com/2016/09/24/podcast-siftah/,http://www.socratesdergi.com/author/socratesdergi/
Şampiyonluk Rehaveti,Buğra Balaban,"Beşiktaş, şampiyonluğunu takip eden sezonlarda çıktığı ilk lig derbisinden üç puan almakta her zaman zorlandı. Bu kez senaryo değişecek mi?",http://www.socratesdergi.com/2016/09/24/sampiyonluk-rehaveti/,http://www.socratesdergi.com/author/bugra-balaban/
RIEKERINK’TEN ÖNCE,Socrates,"Jan Olde Riekerink yönetiminde umutlu bir dönem geçiren Galatasaray, daha önce de düşük şöhretli teknik direktörlerle yola çıkmıştı. İşte o isimlerden beş tanesi...",http://www.socratesdergi.com/2016/09/22/riekerinkten-once/,http://www.socratesdergi.com/author/socratesdergi/
PODCAST: GÜZEL GOLLER HAFTASI,Socrates,"Socrates ekibi, Süper Lig'in dördüncü haftasında oynanan maçları değerlendirmek üzere mikrofon başına geçti.",http://www.socratesdergi.com/2016/09/21/podcast-guzel-goller-haftasi/,http://www.socratesdergi.com/author/socratesdergi/
Saygı,Kutay Ersöz,"Paul Scholes 42 yaşında. Futbola ilk vedasında olmasa bile, ikincisinde hak ettiği değeri gören yıldızın hikâyesi... ",http://www.socratesdergi.com/2016/09/21/saygi/,http://www.socratesdergi.com/author/kutayersoz/
Devir Teslim,Socrates,"Türkiye bayrak yarışlarına takım sokma konusunda pek başarılı bir ülke değildi. Rio 2016, bu durumu değiştirmek için ilk adım olabilir.",http://www.socratesdergi.com/uzun-metraj/devir-teslim/,http://www.socratesdergi.com/author/socratesdergi/
Fenomen,Socrates,Ronaldo Luís Nazário de Lima 40 yaşında. Efsane 9 numaranın kariyerinden unutulmaz anları Socrates ekibi yazdı.,http://www.socratesdergi.com/2016/09/18/fenomen/,http://www.socratesdergi.com/author/socratesdergi/
Podcast: İki Kapışma,Socrates,"Socrates ekibi, hafta sonu oynanacak Chelsea-Liverpool ve Inter-Juventus karşılaşmalarını konuşmak üzere mikrofon başında...",http://www.socratesdergi.com/2016/09/16/podcast-iki-kapisma/,http://www.socratesdergi.com/author/socratesdergi/
Hayata Dönüş,Socrates,"Andrés Iniesta, kariyerinin zirvesindeyken arkadaşı Daniel Jarque'yi kaybetti. O çöküşten sonra tekrar zirveye dönüşü ise pek kolay olmadı.",http://www.socratesdergi.com/2016/09/16/hayata-donus/,http://www.socratesdergi.com/author/socratesdergi/
Mehrzad’ın Yolu,Socrates,Dünyanın en uzun ikinci insanı artık voleybol sahalarında. Rio 2016'nın en sıra dışı karakterlerinden birisiyle tanışalım...,http://www.socratesdergi.com/2016/09/16/mehrzadin-yolu/,http://www.socratesdergi.com/author/socratesdergi/
En Zoru Başlamak,Kutay Ersöz,"Beşiktaş, Benfica deplasmanına sırtındaki kötü bir istatistikle çıkacak. Bu istatistiği bozarsa belki kaderini de değiştirebilir.",http://www.socratesdergi.com/2016/09/13/en-zoru-baslamak/,http://www.socratesdergi.com/author/kutayersoz/
TATYANA’NIN YOLU,Banu Yelkovan,"Tatyana McFadden'in alışıldık bir hikâyesi yok. Rusya'daki bir yetimhanede başlayan serüveni, madalya kürsülerinde sürüyor.",http://www.socratesdergi.com/2016/09/10/tatyananin-yolu/,http://www.socratesdergi.com/author/banuyelkovan/
Şehrin Azizleri,Andy Mitten,"Manchester, iki büyük takımın eviydi. Artık iki de büyük teknik adama ev sahipliği yapıyor... Andy Mitten, Socrates için yazdı.",http://www.socratesdergi.com/2016/09/10/sehrin-azizleri/,http://www.socratesdergi.com/author/andymitten/
’79 Jenerasyonu,Socrates,"1990'larda basketbol sahnesine fırtına gibi giren, 2001'de çıktıkları zirveden bir sene sonra inen meşhur jenerasyon söz konusu olduğunda bu karşıtlıklar hep gündeme gelir. Hikâyeleri de bu yüzden sadece bir yükselişten ibaret değil. Tanıklarından dinleyelim...",http://www.socratesdergi.com/hic-unutmam/79-jenerasyonu/,http://www.socratesdergi.com/author/socratesdergi/
PODCAST: İLK İZLENİMLER,Socrates,"Socrates ekibi, milli maç arasının ardından Süper Lig'in ilk iki haftasını değerlendirmek üzere mikrofon başına geçti.",http://www.socratesdergi.com/2016/09/09/podcast-ilk-izlenimler/,http://www.socratesdergi.com/author/socratesdergi/
Koleksiyon,Buğra Balaban,"Türkiye Tekerlekli Sandalye Erkek Basketbol Milli Takımı, koleksiyonundaki tek eksik olan olimpiyat madalyası için Rio’ya gidiyor.",http://www.socratesdergi.com/2016/09/08/koleksiyon/,http://www.socratesdergi.com/author/bugra-balaban/
En Zor Karar,Socrates,"2016 Rio Paralimpik Oyunları'nda yarışacak Marieke Vervoort, oyunların ardından ötanazi ile hayatına son vermeyi planlıyor.",http://www.socratesdergi.com/2016/09/08/en-zor-karar/,http://www.socratesdergi.com/author/socratesdergi/
Hoşnutsuzlar,Uygar Karaca,NFL'de sezon başlarken gündemde olan Colin Kaepernick'in suçu hoşnutsuzluğunu dile getirmek. Ve bu yüzden günah keçisi ilan edilen tek sporcu o değil. ,http://www.socratesdergi.com/2016/09/07/hosnutsuzlar/,http://www.socratesdergi.com/author/uygarkaraca/
"Yeni Kadro, Yeni Sistem",Emre Özcan,"Türkiye, bu kez Hırvatistan karşısında dengeli bir oyun ortaya koydu. Euro 2016'daki maçtan bu yana değişenleri Emre Özcan inceledi.  ",http://www.socratesdergi.com/2016/09/06/yeni-kadro-yeni-sistem/,http://www.socratesdergi.com/author/emreozcan/
KULE,Aras YETİŞ,"Ivo Karlovic, 37 yaşında Amerika Açık dördüncü turunda. Tarihin en iyi servisçisiyle Temmuz sayısı için konuşmuştuk.",http://www.socratesdergi.com/2016/09/05/kule/,http://www.socratesdergi.com/author/arasyetis/
Tüm Zaferler İçin…,Socrates,"H&M’in yeni kampanyasındaki isimler, sporun gücünün ve kendine inanmanın insanların hayatlarıını nasıl değiştirebileceğinin birer kanıtı.",http://www.socratesdergi.com/2016/09/05/tum-zaferler-icin/,http://www.socratesdergi.com/author/socratesdergi/
Yeni Dönem,Daniels Süha Özkaya,"Lasma Liepa, kanoda Türkiye'yi olimpiyat oyunlarında temsil eden ilk sporcu. Letonya asıllı kanocuyla Rio dönüşü kariyeri hakkında konuştuk.",http://www.socratesdergi.com/2016/09/03/yeni-donem-2/,http://www.socratesdergi.com/author/danielssuhaozkaya/
Işık,Caner Eler,Socrates'in 18. sayısında ana konu: Dönüş. ,http://www.socratesdergi.com/2016/09/01/isik/,http://www.socratesdergi.com/author/canereler/
Kaygılarımızın Sonbaharı,Socrates,"Roger Federer, 17 yıl aradan sonra US Open'da yer almıyor. Kaçınılmaz son artık hiç olmadığı kadar yakın mı?",http://www.socratesdergi.com/2016/09/01/kaygilarimizin-sonbahari-2/,http://www.socratesdergi.com/author/socratesdergi/
Acıların Kraliçesi,Attila Gökçe,Spor kariyeri madalyalarla dolu olsa da Vera Caslavska'nın hayatı sadece başarılardan ibaret değildi. Attila Gökçe'nin kaleminden...,http://www.socratesdergi.com/2016/08/31/acilarin-kralicesi/,http://www.socratesdergi.com/author/attilagokce/
"1968, Yeniden",Socrates,"Colin Kaepernick son dönemde NFL'in en çok konuşulan oyuncusu. Ve söyledikleri, bizi 1968 Olimpiyat Oyunları'na götürüyor. ",http://www.socratesdergi.com/2016/08/30/1968-yeniden/,http://www.socratesdergi.com/author/socratesdergi/
HER ŞEY 100 STERLİNLE BAŞLADI,İlhan Özgen,Transfer rekorları bazen en az şampiyonluklar kadar büyük bir güç gösterisi. Futbol tarihinin büyük transferlerine ve etkilerine göz atalım.,http://www.socratesdergi.com/2016/08/29/her-sey-100-sterlinle-basladi/,http://www.socratesdergi.com/author/ilhanozgen/
NASRI’NİN VEDASI,Socrates,"Bir dönem Manchester City'yi bir üst seviyeye taşıyan Nasri, artık Premier Lig'in bir parçası değil.",http://www.socratesdergi.com/2016/08/25/nasrinin-vedasi/,http://www.socratesdergi.com/author/socratesdergi/
Başarı Mücadelede Saklı,Atahan Altınordu,"Bağlar, Saraybosna Film Festivali'nde Jüri Özel Ödülü kazandı. Belgeselin yönetmenleri Berke Baş ve Melis Birder, Socrates'e konuştu.",http://www.socratesdergi.com/2016/08/22/basari-mucadelede-sakli/,http://www.socratesdergi.com/author/atahanaltinordu/
Kenardaki Mutlular,Şevket F. Erbay,"Herkes, Rio Olimpiyatları’ndaki atletizm pistine madalya için çıkmadı. Bazıları yarışmak, bazıları ""gidebildiği yere kadar gitmek"" hedefindeydi... ",http://www.socratesdergi.com/2016/08/21/kenardaki-mutlular/,http://www.socratesdergi.com/author/sevket/
Rusya’da Koleksiyon Tamam,Ozan Can Sülüm,"Rio 2016'da hentbol turnuvalarının sonuna yaklaşırken, Ozan Can Sülüm kadınlar ve erkekler turnuvalarında olan bitene mercek tuttu.",http://www.socratesdergi.com/2016/08/21/rusyada-koleksiyon-tamam/,http://www.socratesdergi.com/author/ozancansulum/
Podcast: Süper Lig Rehberi,Socrates,"2016-2017 Süper Lig sezonu bu hafta sonu başladı. Socrates ekibi, yeni sezona özel bir podcast programı yaptı.",http://www.socratesdergi.com/2016/08/21/podcast-super-lig-rehberi/,http://www.socratesdergi.com/author/socratesdergi/
Sonucu Revirde Öğrendim,İlhan Özgen,"İsmail Akçay, 1960’lı yıllarda ülke atletizminin yıldızıydı. 1968 Olimpiyat Oyunları’ndaki derecesiyle tarihe geçen Akçay ile kendi adını taşıyan parkta konuştuk…  ",http://www.socratesdergi.com/2016/08/21/sonucu-revirde-ogrendim/,http://www.socratesdergi.com/author/ilhanozgen/
Bir Çağın Kapanışı,İNAN ÖZDEMİR,2008 Beijing'de başlayan hikayede sona gelindi. Michael Phelps ve Usain Bolt'un yeri hiçbir zaman dolmayacak gibi...,http://www.socratesdergi.com/2016/08/20/bir-cagin-kapanisi/,http://www.socratesdergi.com/author/inanozdemir/
O AN,Ali Çolak,Pulitzer ödüllü fotoğrafçı Murad Sezer'le Rio 2016 ve spor fotoğrafçılığı hakkında konuştuk.,http://www.socratesdergi.com/2016/08/20/o-an/,http://www.socratesdergi.com/author/alicolak/
Zirveye Yaklaşmak,Melih Oğuzkan,Rio'da bronz madalyayı trajik bir şekilde kaybeden jimnastikçi Shang Chunsong'un olimpiyat yolculuğu da trajedilerle doluydu.,http://www.socratesdergi.com/2016/08/20/zirveye-yaklasmak/,http://www.socratesdergi.com/author/melihoguzkan/
Podcast: Skandal,Socrates,"Socrates'in olimpiyat oyunları podcast'inin yeni bölümü, Usain Bolt'un 100-200 dublesi ve Ryan Lochte ekseninde ilerliyor.",http://www.socratesdergi.com/2016/08/19/podcast-skandal/,http://www.socratesdergi.com/author/socratesdergi/
RIO’NUN BOŞ KOLTUKLARI,Socrates,2016 Rio'da hemen hemen her müsabakada görmeye alıştığımız boş koltukların sebebi ne?,http://www.socratesdergi.com/2016/08/19/rionun-bos-koltuklari/,http://www.socratesdergi.com/author/socratesdergi/
Kapitalizm Şöleni,Ali Çolak,Olimpiyat oyunları nasıl politik ve ticari araca dönüştü? Bu süreç ne zaman başladı? Amerikalı yazar Jules Boykoff'la konuştuk.,http://www.socratesdergi.com/2016/08/19/kapitalizm-soleni/,http://www.socratesdergi.com/author/alicolak/
Podcast: Altın Jenerasyon,Socrates,"Socrates olimpiyat podcast'inin yeni bölümünde, Arjantin Milli Basketbol Takımı, Usain Bolt-Andre De Grasse ve Yasmani Copello Escobar konuşuluyor. ",http://www.socratesdergi.com/2016/08/18/podcast-altin-jenerasyon/,http://www.socratesdergi.com/author/socratesdergi/
3-3: Fenerbahçe’de Yeni Dönem,Buğra Balaban,"Fenerbahçe, Süper Lig'in başlamasına çok kısa bir süre kala teknik direktör değişikliğine gitti ve Vitor Pereira'nın yerine Dick Advocaat göreve geldi. Bu gelişmenin olası etkilerini Banu Yelkovan, Mehmet Demirkol ve Önder Özen ile konuştuk.",http://www.socratesdergi.com/2016/08/17/3-3-fenerbahcede-yeni-donem/,http://www.socratesdergi.com/author/bugra-balaban/
Podcast: Bir Maçtan Fazlası,Socrates,"Socrates Ekibi, olimpiyat oyunlarını konuşuyor. 2016 Rio podcast'inin sekizinci bölümü yayında.",http://www.socratesdergi.com/2016/08/17/podcast-bir-mactan-fazlasi/,http://www.socratesdergi.com/author/socratesdergi/
İki Çocuk,Onur Erdem,"Thierry Henry ve David Trezeguet yola beraber çıktılar. Vardıkları noktada, ellerinde bir dünya kupası, bir Avrupa şampiyonluğu ve iyi bir arkadaşlık vardı...",http://www.socratesdergi.com/2016/08/17/iki-cocuk/,http://www.socratesdergi.com/author/onurerdem/
LUCIEN’E VEDA,Socrates,Tour de France'ın en ünlü seyircilerinden Lucien Blyau 91 yaşında hayatını kaybetti. Lucien'in bisiklete adanmış hayatını kısa hatırlayalım...,http://www.socratesdergi.com/2016/08/17/luciene-veda/,http://www.socratesdergi.com/author/socratesdergi/
Andy Murray Olarak Devam Et,Emre Yazıcıol,"Andy Murray, koçu Ivan Lendl'la ikinci döneminde bir kez daha olimpiyat altınını boynuna geçirdi. Peki bu kez zirvede kalabilecek mi?",http://www.socratesdergi.com/2016/08/17/andy-murray-olarak-devam-et/,http://www.socratesdergi.com/author/emreyaziciol/
Podcast: Yerdeki Altın,Socrates,"Olimpiyat oyunları sohbeti; Shaunae Miller, Mo Farah, Rıza Kayaalp, Mark Cavendish ve onun gazeteci arkadaşlarıyla sürüyor. ",http://www.socratesdergi.com/2016/08/16/podcast-yerdeki-altin/,http://www.socratesdergi.com/author/socratesdergi/
SÜRAT TUTKUNU,Alptuğ Uslu,"Yerlerinize, hazır, başla! Avrupa'nın en hızlı sprinterlerinden Ramil Guliyev olimpiyat sahnesinde...",http://www.socratesdergi.com/2016/08/16/surat-tutkunu/,http://www.socratesdergi.com/author/alptuguslu/
Podcast: Tarihi Gece,Socrates,"Socrates Ekibi, olimpiyat oyunlarını konuşuyor. 2016 Rio podcast'inin altıncı bölümü yayında.",http://www.socratesdergi.com/2016/08/15/podcast-tarihi-gece/,http://www.socratesdergi.com/author/socratesdergi/
VAN NIEKERK’LE TANIŞIN,Socrates,"Wayde Van Niekerk, 400 metrede dünya rekoru kırarak altın madalya kazandı. 24 yaşındaki Güney Afrikalıyı tanıyalım...",http://www.socratesdergi.com/2016/08/15/van-niekerkle-tanisin/,http://www.socratesdergi.com/author/socratesdergi/
Vefa Arıyorum,İlhan Özgen,İtalya’da saha içi icraat kadar takıma bağlılık da önemlidir. Bu statüde listenin başında gelenlerden biri de Cagliari efsanesi Luigi Riva.,http://www.socratesdergi.com/2016/08/15/vefa-ariyorum/,http://www.socratesdergi.com/author/ilhanozgen/
Hız Sanatı,Socrates,"Doksanların en ünlü sprinterlerinden Ato Boldon, Socrates'e konuştu. Kendi kariyeri, Usain Bolt, Shelley-Ann Fraser-Pryce ve daha fazlası üzerine...",http://www.socratesdergi.com/2016/08/14/hiz-sanati/,http://www.socratesdergi.com/author/socratesdergi/
Meydan Okuma,Socrates,"41 yaşındaki Oksana Chusovitina, Rio 2016'ın en çok konuşulan isimlerinden. Fakat Chusovitina'nın meydan okuduğu tek şey zaman değil.",http://www.socratesdergi.com/2016/08/13/meydan-okuma-2/,http://www.socratesdergi.com/author/socratesdergi/
Başarı Nedir? Nasıl Ölçülür?,Dağhan Irak,"Olimpiyatta Türkiye kafilesi adına başarıyı tartışıyoruz... Ancak önce bir kriter, bir program olmalı. Dağhan Irak yazdı. ",http://www.socratesdergi.com/2016/08/13/basari-nedir-nasil-olculur/,http://www.socratesdergi.com/author/daghan-irak/
Podcast: Premier Lig Rehberi,Socrates,"2016 Premier Lig sezonu başlıyor. Socrates ekibi, yeni sezon öncesi lige özel bir podcast programı yaptı. ",http://www.socratesdergi.com/2016/08/12/podcast-premier-lig-rehberi/,http://www.socratesdergi.com/author/socratesdergi/
Düşüş,Gülşah Günenç,"Missy Franklin, Rio 2016'nın en büyük hayal kırıklıklarından biri. Eski milli yüzücü Gülşah Günenç, bu düşüşün olası nedenlerini yazdı.",http://www.socratesdergi.com/2016/08/12/dusus/,http://www.socratesdergi.com/author/gulsahgunenc/
Başladığımız Yerde,Emre Gürkaynak,"Bradley Wiggins ve Mark Cavendish bir zamanlar kardeşti, araya 2008 Beijing girdi. Şimdi yarım kalan hesabı kapatma zamanı... ",http://www.socratesdergi.com/2016/08/12/basladigimiz-yerde-2/,http://www.socratesdergi.com/author/emregurkaynak/
Podcast: Çeşitlilik,Socrates,"Socrates Ekibi, olimpiyat oyunlarını konuşuyor. Özel podcast'in beşinci bölümü yayında.",http://www.socratesdergi.com/2016/08/12/podcast-cesitlilik/,http://www.socratesdergi.com/author/socratesdergi/
Judoda Son Perde,Emir İncegül,"Rio 2016'da judo müsabakaları bugün ağır sıklet maçlarıyla sona eriyor. Kayra Sayit, Türkiye’nin judoda son madalya umudu.",http://www.socratesdergi.com/2016/08/12/judoda-son-perde/,http://www.socratesdergi.com/author/emirincegul/
Podcast: Altın Son,Socrates,"Socrates ekibi, olimpiyat oyunları sohbetine devam ediyor. Özel podcast'in dördüncü bölümü yayında. ",http://www.socratesdergi.com/2016/08/11/podcast-altin-son/,http://www.socratesdergi.com/author/socratesdergi/
Sudaki Yalnızlık,Ali Çolak,"Olimpiyat, sadece madalya kazanan sporcuların hayatlarını değiştirmiyor. Eric Moussambani bunun en iyi örneklerinden.",http://www.socratesdergi.com/2016/08/11/sudaki-yalnizlik/,http://www.socratesdergi.com/author/alicolak/
Potansiyel,Aras YETİŞ,"Ekaterina Avramova her zaman yetenekliydi. Bob Bowman’ın da hakkını teslim ettiği ‘Kate’ için, sırada bir üst seviye var...",http://www.socratesdergi.com/2016/08/11/potansiyel/,http://www.socratesdergi.com/author/arasyetis/
Kalite İhtirası,Kutay Ersöz,Roberto Mancini karizmatik ve şık bir adam. Takımlarında da kaliteden taviz vermek istemiyor. Bu da onun kariyerine darbe vuruyor.,http://www.socratesdergi.com/2016/08/10/kalite-ihtirasi/,http://www.socratesdergi.com/author/kutayersoz/
Bir Devrin Sonu,Dağhan Irak,Michael Phelps’in mutlu aile tablosunun “mükemmel” kariyerinin son karesi olması bir anlamda ürkütücü. Neden mi? Zamanın ruhu bu konuda bize rehber olabilir. ,http://www.socratesdergi.com/2016/08/10/bir-devrin-sonu-2/,http://www.socratesdergi.com/author/daghan-irak/
İstisna,Aras YETİŞ,İrem Karamete bir branşın kaderini tek başına nasıl değiştirdi? Ülke eskriminin olimpiyat hayalini gerçekleştiren isimle buluştuk.,http://www.socratesdergi.com/2016/08/10/istisna-2/,http://www.socratesdergi.com/author/arasyetis/
İyi Robot Sjöström,Emre Yazıcıol,"Yüzme, sporcularla kolay temas kurabildiğiniz bir spor değil. Ancak Sarah Sjöström, 'robotlar' arasında bir fark yaratmaya aday... ",http://www.socratesdergi.com/2016/08/10/iyi-robot-sjostrom/,http://www.socratesdergi.com/author/emreyaziciol/
Yüzücü Psikolojisi,Gülşah Günenç,"Nida Eliz Üstündağ 200 metre kelebekte havuza giriyor. Eski olimpik yüzücü Gülşah Günenç, halefiyle buluştu.",http://www.socratesdergi.com/2016/08/09/yuzucu-psikolojisi/,http://www.socratesdergi.com/author/gulsahgunenc/
Cengâverin Okları,Şevket F. Erbay,"Mete Gazoz, televizyon tarihimizin en çok izlenen okçuluk temasının kahramanı oldu. Spor gazetecisi Şevket Furkan Erbay'ın kaleminden...",http://www.socratesdergi.com/2016/08/09/cengaverin-oklari/,http://www.socratesdergi.com/author/sevket/
Podcast: Nasıl Başladı?,Socrates,"Socrates Ekibi, olimpiyat oyunlarını konuşuyor. Özel podcast'in ilk bölümü yayında. ",http://www.socratesdergi.com/2016/08/08/podcast-nasil-basladi/,http://www.socratesdergi.com/author/socratesdergi/
ÇİFT YUMRUK,Atahan Altınordu,"Türkiye, bu yıl iki boksör kardeşi birlikte olimpiyata gönderdi. 2016 Rio öncesi Önder ve Onur Şipal ile konuştuk…",http://www.socratesdergi.com/2016/08/08/cift-yumruk/,http://www.socratesdergi.com/author/atahanaltinordu/
İzleyici Disiplini,Kanat Atkaya,"Sporcu disiplini var da izleyici disiplini yok mu? Var tabii. Hem de öyle her gün idman yapmaya, kıtalar arası yolculuklara çıkmaya falan benzemiyor.",http://www.socratesdergi.com/2016/08/08/izleyici-disiplini/,http://www.socratesdergi.com/author/katkaya/
Dominant,Buğra Balaban,"Kaybetmek, Katie Ledecky için bir seçenek gibi görünmüyor. Son üç yıla damga vuran ABD'li yüzücü, Rio'ya imzasını atmaya geliyor.",http://www.socratesdergi.com/2016/08/08/dominant/,http://www.socratesdergi.com/author/bugra-balaban/
Yılın Yarışı,İNAN ÖZDEMİR,"2016 Rio, yılın belki de en güzel bisiklet yarışına sahne oldu. Greg van Avermaet, altın madalyayı kaptı. ",http://www.socratesdergi.com/2016/08/06/yilin-yarisi/,http://www.socratesdergi.com/author/inanozdemir/
Rio 2016: Bir Dışlama Hikâyesi,Esra Akgemci,"Brezilya, olimpiyat oyunlarına hazır mı? Fluminense Üniversitesi'nde misafir araştırma görevlisi Esra Akgemici, Ağustos sayısında yazdı.",http://www.socratesdergi.com/2016/08/06/rio-2016-bir-dislama-hikayesi/,http://www.socratesdergi.com/author/esraakgemci/
Tavandaki İzler,Aras YETİŞ,"Ferhat Arıcan'ın olimpiyat öyküsü, evde yaramazlık yaparken başlamıştı. Kendisiniden dinliyoruz...",http://www.socratesdergi.com/2016/08/06/tavandaki-izler/,http://www.socratesdergi.com/author/arasyetis/
Montreal’in Hayaleti,Dağhan Irak,Batmak Rio'nun kaderi mi? 1976 Montreal'dan beri olimpiyat oyunları aynı korkuyu yaşıyor.,http://www.socratesdergi.com/2016/08/06/montrealin-hayaleti/,http://www.socratesdergi.com/author/daghan-irak/
Son Tur,Socrates,"Mültecilerden oluşan bir takım ilk kez olimpiyata katılıyor. Rio 2016, görmezden gelinen bu hayatların seslerini duyurmaları için fırsat.",http://www.socratesdergi.com/2016/08/05/son-tur/,http://www.socratesdergi.com/author/socratesdergi/
Bir Olimpiyat Hayali,İNAN ÖZDEMİR,"Olimpiyat oyunları dün neydi, bugün ne oldu? 2016 Rio'nun başlamasına az bir süre kala oyunların tarihinde uzun bir yolculuğa çıkalım. ",http://www.socratesdergi.com/2016/08/04/bir-olimpiyat-hayali/,http://www.socratesdergi.com/author/inanozdemir/
RIO’DA POKEMON AVI,Socrates,"Olimpiyat Köyü, Kohei Uchimura'dan gelen haberle sarsıldı. ",http://www.socratesdergi.com/2016/08/02/rioda-pokemon-avi/,http://www.socratesdergi.com/author/socratesdergi/
Artık Masa Tenisi,Socrates,"16 yaşındaki Kanak Jha, kısa bir süre önce Ping-Pong demeyi bırakarak masa tenisine geçti. Onun için sırada olimpiyat oyunları var. ",http://www.socratesdergi.com/2016/08/02/artik-masa-tenisi/,http://www.socratesdergi.com/author/socratesdergi/
94 Milyonluk İhanet,Kutay Ersöz,İtalya’da gündem Gonzalo Higuain’in transferi... Napoli tarafı olayı ihanet olarak algılıyor ama kasaya giren para güzel günler vadediyor!,http://www.socratesdergi.com/2016/08/01/94-milyonluk-ihanet/,http://www.socratesdergi.com/author/kutayersoz/
İkili Delilik,Buğra Balaban,Karnında bebeğiyle olimpiyat seçmelerine hazırlanması birçoklarına göre delilikti. Sarah Brown'ın düşünceleri ise bundan biraz farklıydı.,http://www.socratesdergi.com/2016/07/31/ikili-delilik/,http://www.socratesdergi.com/author/bugra-balaban/
Rekabet,Socrates,"1936 Berlin'i, Jesse Owens yerine Eulace Peacock ile hatırlıyor olabilir miydik? Bunu hiçbir zaman bilemeyeceğiz. ",http://www.socratesdergi.com/2016/07/30/rekabet/,http://www.socratesdergi.com/author/socratesdergi/
Alışkanlık,Buğra Balaban,"Bernard Lagat, başkalarının ne düşündüğünü kafasına takmadı ve 41 yaşında beşinci kez olimpiyat vizesi aldı.",http://www.socratesdergi.com/2016/07/29/aliskanlik/,http://www.socratesdergi.com/author/bugra-balaban/
Beyefendi,Atahan Altınordu,93 yaşında hayatını kaybeden Bülent Eken hakkında akla düşen birkaç kişisel anı...,http://www.socratesdergi.com/2016/07/25/beyefendi/,http://www.socratesdergi.com/author/atahanaltinordu/
Geride Kalanlar,İNAN ÖZDEMİR,Chris Froome’un zaferle tamamladığı 2016 Fransa Bisiklet Turu’ndan bize neler kaldı?,http://www.socratesdergi.com/2016/07/24/geriye-kalanlar/,http://www.socratesdergi.com/author/inanozdemir/
İstisna,İNAN ÖZDEMİR,"Fransa Bisiklet Turu, tarihi bir günü geride bıraktı. Mont Ventoux'daydık. ",http://www.socratesdergi.com/2016/07/15/istisna/,http://www.socratesdergi.com/author/inanozdemir/
Duncan’ın Vedası,Socrates,Tim Duncan'ın emeklilik kararı da kariyeri gibi gösterişsizdi. Fakat bu onun bir efsane olduğu gerçeğini değiştirmiyor.,http://www.socratesdergi.com/2016/07/14/duncanin-vedasi/,http://www.socratesdergi.com/author/socratesdergi/
“Zor Koşullar”,Socrates,"Şampiyonlar Ligi ön elemelerinde Celtic, Lincoln Red Imps'e karşı beklenmedik bir mağlubiyet aldı. Teknik direktör Brendan Rodgers'a göre ise büyütülecek bir durum yoktu.",http://www.socratesdergi.com/2016/07/14/zor-kosullar/,http://www.socratesdergi.com/author/socratesdergi/
Sagan’ın Sanatı,İNAN ÖZDEMİR,Peter Sagan bu kez sanatını Montpellier'de icra etti. Peşinde Chris Froome vardı. Aslında biz de oradaydık.,http://www.socratesdergi.com/2016/07/13/saganin-sanati/,http://www.socratesdergi.com/author/inanozdemir/
Garip Rekor,Socrates,Renaud Lavillenie ve Sergey Bubka'nın sırıkla atlama rekorları arasında kritik bir fark var... ,http://www.socratesdergi.com/2016/07/13/garip-rekor/,http://www.socratesdergi.com/author/socratesdergi/
Sembol,Socrates,Serena Williams tarihin en iyi tenis oyuncularından biri. Temsil ettiği şeyler ise bundan çok daha önemli...,http://www.socratesdergi.com/2016/07/12/sembol/,http://www.socratesdergi.com/author/socratesdergi/
